brand,product_name,product_url,image_url,product_price,description,metadata,metadata_features
Zara,ZW COLLECTION EMBROIDERED ASYMMETRIC SKIRT,https://www.zara.com/in/en/zw-collection-embroidered-asymmetric-skirt-p06895955.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,8550.0,"Model height: 178 cm | Size: S

ZARA WOMAN COLLECTION

High-waist midi skirt made of viscose yarn. Embroidered detail with bead embellishments. Asymmetric hem. Concealed zip fastening.","{""product_color"": ""GREY""}",GREY
Zara,DRAPED LACE TOP WITH DIAMANTES,https://www.zara.com/in/en/draped-lace-top-with-diamantes-p04813338.html,https://static.zara.net/assets/public/21b1/e5ba/e36a4665ae7a/31af38c568e9/04813338942-p/04813338942-p.jpg?ts=1743604201233&w=1056,2350.0,"Model height: 160 cm | Size: S

Semi-sheer top with an asymmetric neckline and sleeves. Gathered detail. Featuring contrasting diamante appliqués and a matching lining.","{""product_color"": ""BEIGE-PINK""}",BEIGE-PINK
Zara,PRINTED SHIRT,https://www.zara.com/in/en/printed-shirt-p05029092.html,https://static.zara.net/assets/public/7cae/14df/1edd4905a941/dac26bf7edf7/05029092069-p/05029092069-p.jpg?ts=1743095849249&w=1056,3550.0,"Model height: 175 cm

Shirt made with 12% linen. Lapel collar and long sleeves with cuffs. Concealed button-up front with placket.","{""product_color"": ""ECRU / GREEN""}",ECRU / GREEN
Zara,ZW COLLECTION RUFFLED DRESS,https://www.zara.com/in/en/zw-collection-ruffled-dress-p02959209.html,https://static.zara.net/assets/public/7bf0/25f3/d8d648239697/98876dd514dd/02959209520-p/02959209520-p.jpg?ts=1743072589334&w=1056,5950.0,"Model height: 180 cm | Size: S

ZARA WOMAN COLLECTION

Midi dress made from a viscose and cotton blend yarn. Featuring a round neck, short sleeves, a frayed, ruffled hem and side slits.","{""product_color"": ""LIME""}",LIME
Zara,MID-RISE WIDE-LEG TRF JEANS,https://www.zara.com/in/en/mid-rise-wide-leg-trf-jeans-p08197035.html,https://static.zara.net/assets/public/611e/c68c/3e8c489aaa51/4bd835d1d330/08197035406-p/08197035406-p.jpg?ts=1743171364864&w=1056,4350.0,"MID-RISE - WIDE-LEG - FULL LENGTH

Mid-rise jeans with five pockets. Extra-long wide legs. Front zip fly and metal button fastening.","{""product_color"": ""LIGHT BLUE""}",LIGHT BLUE
Zara,ZW COLLECTION LIMITED EDITION 100% SUEDE TROUSERS,https://www.zara.com/in/en/zw-collection-limited-edition-100-suede-trousers-p01966049.html,https://static.zara.net/assets/public/9705/bb8f/5a0d4040aa64/9afd62662394/01966049700-p/01966049700-p.jpg?ts=1743334654069&w=1056,29950.0,"Model height: 179 cm | Size: S

ZARA WOMAN COLLECTION

Trousers made of 100% suede. Mid-waist fit with belt loops. Five pockets. Zip fly with metal hook and top button fastening.","{""product_color"": ""BROWN""}",BROWN
Zara,DENIM TRF OVERSHIRT WITH RIPS,https://www.zara.com/in/en/denim-trf-overshirt-with-rips-p08197076.html,https://static.zara.net/assets/public/4dbc/3c02/b4804d38a412/7a919a457495/08197076406-p/08197076406-p.jpg?ts=1742992146875&w=1056,4350.0,"Model height: 178 cm | Size: M

Overshirt with an open neckline. Long sleeves with cuffs. Chest patch pockets. Ripped detail. Self-tie belt.","{""product_color"": ""LIGHT BLUE""}",LIGHT BLUE
Zara,PATCHWORK PRINT WIDE-LEG TROUSERS,https://www.zara.com/in/en/patchwork-print-wide-leg-trousers-p02853244.html,https://static.zara.net/assets/public/9d20/f20c/478c49ab9f7c/fb35d83bd4eb/02853244330-p/02853244330-p.jpg?ts=1743003993750&w=1056,3550.0,"Model height: 177 cm | Size: S

High-waist trousers with elasticated waistband at the back. Front pockets. Wide leg. Zip fly and inside button fastening with hook.","{""product_color"": ""MULTICOLOURED""}",MULTICOLOURED
Zara,ASYMMETRIC GATHERED STRETCH TOP,https://www.zara.com/in/en/asymmetric-gathered-stretch-top-p06050319.html,https://static.zara.net/assets/public/5fa4/3005/2c834a7daed1/62e55ede0fc5/06050319982-p/06050319982-p.jpg?ts=1743171270174&w=1056,1950.0,Stretch top. V-neck and adjustable halter straps. Gathered detail on the side. Asymmetric hem.,"{""product_color"": ""SEA GREEN""}",SEA GREEN
Zara,LINEN BLAZER WITH ROLLED-UP SLEEVES,https://www.zara.com/in/en/linen-blazer-with-rolled-up-sleeves-p02753230.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,4950.0,"Model height: 178 cm

Open blazer made of linen. Featuring a lapel collar, shoulder pads, sleeves falling below the elbow with contrasting lining and front flap pockets.","{""product_color"": ""INDIGO""}",INDIGO
Zara,RIBBED KNIT LACE-UP BACK TOP,https://www.zara.com/in/en/ribbed-knit-lace-up-back-top-p03471026.html,https://static.zara.net/assets/public/2524/5a54/803d4493a0a2/5a7b362b8f0f/03471026520-p/03471026520-p.jpg?ts=1743518530778&w=1056,2150.0,"Model height: 180 cm | Size: S

Sleeveless ribbed knit top with a round neck. Featuring a lace-up back detail in the same fabric.","{""product_color"": ""LIME""}",LIME
Zara,FLORAL POPLIN DRESS,https://www.zara.com/in/en/floral-poplin-dress-p03152346.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,3550.0,"Model height: 169 cm | Size: S

Short dress with a sweetheart neckline and adjustable thin straps with tie fastening. Featuring a lining and concealed zip fastening at the back.","{""product_color"": ""YELLOW""}",YELLOW
Zara,TEXTURED LACE TROUSERS,https://www.zara.com/in/en/textured-lace-trousers-p02298192.html,https://static.zara.net/assets/public/4d7e/c760/7a8d447bba4d/7b15f2b3cf58/02298192712-p/02298192712-p.jpg?ts=1743168046494&w=1056,2950.0,"Model height: 178 cm

High-waist trousers with an elasticated waistband. Textured fabric with lace appliqué detail. Wide leg.","{""product_color"": ""ECRU""}",ECRU
Zara,SATIN WRAP SKIRT,https://www.zara.com/in/en/satin-wrap-skirt-p05427417.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,2950.0,"Model height: 169 cm | Size: S

Wrap-style skirt made of satin fabric. High waist and side fastening with tie in the same fabric.","{""product_color"": ""GREY / BEIGE""}",GREY / BEIGE
Zara,ZW COLLECTION RUFFLED DRESS,https://www.zara.com/in/en/zw-collection-ruffled-dress-p02763003.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,7550.0,"Model height: 180 cm | Size: S

ZARA WOMAN COLLECTION

Short viscose dress. Straight neckline and thin straps. Featuring ruffles in the same fabric.","{""product_color"": ""PALE PINK""}",PALE PINK
Zara,BASIC SATIN SHIRT,https://www.zara.com/in/en/basic-satin-shirt-p02074580.html,https://static.zara.net/assets/public/e351/10fa/37e54cada62b/df87266e9da7/02074114330-p/02074114330-p.jpg?ts=1736953086442&w=1056,2350.0,"Model height: 180 cm | Size: M

Flowing long sleeve shirt featuring a lapel collar, V-neckline and front fastening with golden buttons.","{""product_color"": ""MULTICOLOURED""}",MULTICOLOURED
Zara,STRIPED MIDI DRESS WITH BELT,https://www.zara.com/in/en/striped-midi-dress-with-belt-p02777831.html,https://static.zara.net/assets/public/5a6a/8e08/931743a2a731/f006145f593a/02777831390-p/02777831390-p.jpg?ts=1742920985806&w=1056,4950.0,"Model height: 178 cm | Size: M

Shirt dress with a lapel collar and long sleeves. Gathered waist and matching fabric belt. Front button fastening.","{""product_color"": ""GREEN STRIPE""}",GREEN STRIPE
Zara,ZW COLLECTION SATIN DRESS,https://www.zara.com/in/en/zw-collection-satin-dress-p03068100.html,https://static.zara.net/assets/public/8d1d/0263/20c745278cd4/fc4bfcfdf8c9/03068100409-p/03068100409-p.jpg?ts=1743072594855&w=1056,8550.0,"Model height: 180 cm | Size: S

ZARA WOMAN COLLECTION

Midi dress made of 100% viscose yarn. Halter neck and thin straps. Side pleat detail. Open back.","{""product_color"": ""PETROL BLUE""}",PETROL BLUE
Zara,SHORT STRIPED SHIRT WITH METALLIC THREAD,https://www.zara.com/in/en/short-striped-shirt-with-metallic-thread-p02224913.html,https://static.zara.net/assets/public/127a/be4f/fcd9438bb9d5/903320c41406/02224913710-p/02224913710-p.jpg?ts=1742311944858&w=1056,2550.0,"Model height: 178 cm | Size: M

Short shirt with a revere collar and wide sleeves with turn-up cuffs. Featuring front flaps and metallic thread. Button fastening at the front.","{""product_color"": ""BEIGE""}",BEIGE
Zara,LINEN BELTED STRAIGHT-LEG TROUSERS,https://www.zara.com/in/en/linen-belted-straight-leg-trousers-p02753128.html,https://static.zara.net/assets/public/698f/962c/c1ab4eec879c/0a6ffd17c9b0/02753128052-p/02753128052-p.jpg?ts=1743523661671&w=1056,3550.0,"Model height: 178 cm

Linen trousers. High waist with front darts. Front pockets and false flap pockets at the back. Belt detail. Straight leg. Front fastening with zip, inside button and hook.","{""product_color"": ""LIGHT BEIGE""}",LIGHT BEIGE
Zara,SHORT HALTER GODET DRESS,https://www.zara.com/in/en/short-halter-godet-dress-p02858777.html,https://static.zara.net/assets/public/9b49/db48/830d4d079714/d7e78b996f48/02858777300-p/02858777300-p.jpg?ts=1741022361917&w=1056,3550.0,"Model height: 169 cm | Size: S

Short halter neck dress. Open back. Side in-seam pockets. Matching lining. Back fastening with invisible zip and buttons on the neck.","{""product_color"": ""YELLOW""}",YELLOW
Zara,ASYMMETRIC JACQUARD DRESS,https://www.zara.com/in/en/asymmetric-jacquard-dress-p04770160.html,https://static.zara.net/assets/public/cdc2/c87f/85014bd09825/62be2c7750d2/04770160620-p/04770160620-p.jpg?ts=1743170108584&w=1056,2950.0,"Model height: 178 cm

Midi dress with an asymmetric neckline and short puff sleeves with elasticated cuffs. Featuring draped detailing at the side and floral jacquard fabric.","{""product_color"": ""PINK""}",PINK
Zara,DRESS WITH A SWEETHEART NECKLINE,https://www.zara.com/in/en/dress-with-a-sweetheart-neckline-p02677888.html,https://static.zara.net/assets/public/eefc/1827/c81341e09736/df1f22afd75f/02677888250-p/02677888250-p.jpg?ts=1740144909187&w=1056,3550.0,"Model height: 176 cm | Size: S

Short dress with a pronounced sweetheart neckline and off-the-shoulder design. Featuring a lining and concealed zip fastening at the back.","{""product_color"": ""WHITE""}",WHITE
Zara,SEQUINNED MINI BUCKET BAG,https://www.zara.com/in/en/sequinned-mini-bucket-bag-p16582510.html,https://static.zara.net/assets/public/d98c/106c/45af463e8e7e/f06627e02598/16582510303-e1/16582510303-e1.jpg?ts=1742483337528&w=1056,4350.0,"Mini bucket bag. Sequin body. Shoulder strap and removable chain crossbody strap. Inner pocket.

Height x Length x Width: 16 x 12 x 12 cm. / 6.2 x 4.7 x 4.7″","{""product_color"": ""GOLDEN""}",GOLDEN
Zara,FEMME SUMMER EDT 90 ML / 3.04 OZ,https://www.zara.com/in/en/femme-summer-edt-90-ml---3-04%C2%A0oz-p20120510.html,https://static.zara.net/assets/public/e85f/0db0/efd84f4bbf09/73cd13693282/20120510999-e1/20120510999-e1.jpg?ts=1739528236470&w=1056,1550.0,"Eau de toilette. The summer version of Femme. A vibrant and luminous fragrance that combines bergamot and mandarin with a floral touch of jasmine and magnolia, on a soft base of delicate woods. A fresh and radiant aroma that evokes the energy and lightness of summer days.","{""product_color"": ""0120/510/999""}",0120/510/999
Zara,100% LINEN SHORTS ZW COLLECTION,https://www.zara.com/in/en/100-linen-shorts-zw-collection-p04786102.html,https://static.zara.net/assets/public/1d3e/e792/cec04083a7ce/173ab1ca1191/04786102832-p/04786102832-p.jpg?ts=1743334659377&w=1056,3550.0,"Model height: 179 cm | Size: S

ZARA WOMAN COLLECTION

Mid-waist shorts made of 100% linen yarn. Side in-seam pockets and patch pockets on the back. Elastic waistband. Hem with side slits. Front button fastening.","{""product_color"": ""TAUPE GREY""}",TAUPE GREY
Zara,ZW COLLECTION OVERSIZE SHIRT,https://www.zara.com/in/en/zw-collection-oversize-shirt-p04786103.html,https://static.zara.net/assets/public/4541/12ed/0cad435eae0b/8548b8944a51/04786103800-a3/04786103800-a3.jpg?ts=1742994481673&w=1056,3550.0,"ZARA WOMAN COLLECTION

Loose-fitting cotton shirt. Featuring a lapel collar, long cuffed sleeves, an asymmetric hem and a button-up front.","{""product_color"": ""BLACK""}",BLACK
Zara,SLEEVELESS RIBBED TOP,https://www.zara.com/in/en/sleeveless-ribbed-top-p05644168.html,https://static.zara.net/assets/public/b0d1/d023/712f402aba7d/b398c5f0af49/05644168250-1-p/05644168250-1-p.jpg?ts=1742995442020&w=1056,2150.0,Sleeveless ribbed top with a round neckline and a metallic ZA appliqué detail on the front.,"{""product_color"": ""WHITE""}",WHITE
Zara,HIGH-WAIST BERMUDA SHORTS,https://www.zara.com/in/en/high-waist-bermuda-shorts-p01608136.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,2550.0,High-waist Bermuda shorts with front welt pockets. Invisible side zip fastening.,"{""product_color"": ""BLACK""}",BLACK
Zara,RUFFLED KNIT CARDIGAN,https://www.zara.com/in/en/ruffled-knit-cardigan-p02893032.html,https://static.zara.net/assets/public/d05c/8d1c/318d4e349c03/38f1473536ad/02893032615-p/02893032615-p.jpg?ts=1741176323249&w=1056,2950.0,"Model height: 179 cm

Plain knit cardigan with a round neck and long sleeves. Ruffle trim detailing. Front button fastening.","{""product_color"": ""ORANGE""}",ORANGE
Zara,T-SHIRT WITH SLOGAN,https://www.zara.com/in/en/t-shirt-with-slogan-p05644217.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,1250.0,"Model height: 180 cm | Size: S

REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVE


100% cotton T-shirt. Round neck and short sleeves. Featuring a contrast slogan detail.","{""product_color"": ""WHITE""}",WHITE
Zara,TEXTURED ASYMMETRIC TOP,https://www.zara.com/in/en/textured-asymmetric-top-p00347302.html,https://static.zara.net/assets/public/e341/e7eb/edd7469a975d/28976097643b/00347302630-p/00347302630-p.jpg?ts=1743435669824&w=1056,1950.0,"Model height: 169 cm | Size: S

Flowing textured top. Featuring a halter neck and cowl neckline, matching tie detail and asymmetric hem.","{""product_color"": ""FUCHSIA""}",FUCHSIA
Zara,SHORT PINTUCK PLEATED DRESS,https://www.zara.com/in/en/short-pintuck-pleated-dress-p00881385.html,https://static.zara.net/assets/public/7cc1/b345/80164f41b0ca/5a6846ed6843/00881385251-p/00881385251-p.jpg?ts=1742921447691&w=1056,4350.0,"Model height: 169 cm | Size: S

Short dress made of 13% linen. Straight neckline and straps with tie fastening. Featuring pintucks and pleats, a tonal lining and covered buttons down the front.","{""product_color"": ""OYSTER-WHITE""}",OYSTER-WHITE
Zara,SHORT KNIT DRESS,https://www.zara.com/in/en/short-knit-dress-p00234008.html,https://static.zara.net/assets/public/1b89/a946/2ad04f20998f/82098ac8fbed/00234008070-p/00234008070-p.jpg?ts=1743152193978&w=1056,2950.0,"Model height: 176 cm | Size: S

Short sleeve knit dress with a round neck. Button fastening at the back with an opening.","{""product_color"": ""ECRU / BLACK""}",ECRU / BLACK
Zara,STRIPED T-SHIRT WITH RUFFLE TRIMS,https://www.zara.com/in/en/striped-t-shirt-with-ruffle-trims-p05644786.html,https://static.zara.net/assets/public/6516/ebd5/6c94459e9373/acd78203f274/05644786121-p/05644786121-p.jpg?ts=1743171104210&w=1056,2350.0,Round neck T-shirt with rib and short sleeves. Ruffle trims.,"{""product_color"": ""KHAKI""}",KHAKI
Zara,MID-WAIST DENIM BERMUDA JORTS,https://www.zara.com/in/en/mid-waist-denim-bermuda-jorts-p06688001.html,https://static.zara.net/assets/public/033a/2474/bf2b43d69d1b/ba4a2368d2de/06688001400-p/06688001400-p.jpg?ts=1742988400163&w=1056,2950.0,"Model height: 178 cm | Size: S

MID-WAIST

Mid-waist denim Bermuda jorts with five pockets. Featuring an ironed crease detail and rips. Zip fly and metal button fastening.","{""product_color"": ""BLUE""}",BLUE
Zara,CONTRAST KNIT CARDIGAN,https://www.zara.com/in/en/contrast-knit-cardigan-p03581005.html,https://static.zara.net/assets/public/ffbe/2028/ccd64927a3ca/f6ead746fc10/03581005450-p/03581005450-p.jpg?ts=1738690522093&w=1056,2950.0,"Round neck, long sleeve jacket. Featuring contrast ribbed trims and a front button fastening.","{""product_color"": ""BEIGE""}",BEIGE
Zara,SHINY SUEDE-EFFECT WAISTCOAT,https://www.zara.com/in/en/shiny-suede-effect-waistcoat-p06318043.html,https://static.zara.net/assets/public/0933/e7ff/0df4444fa374/83baa3557ece/06318043800-p/06318043800-p.jpg?ts=1742920991298&w=1056,3550.0,"Model height: 178 cm | Size: M

Short open waistcoat with armholes. Embellished with shiny beads.","{""product_color"": ""BLACK""}",BLACK
Zara,HIGH-WAIST WIDE-LEG TRF JEANS,https://www.zara.com/in/en/high-waist-wide-leg-trf-jeans-p04365032.html,https://static.zara.net/assets/public/6533/cdb8/0427492a9ba7/8dde0ea01161/04365032400-p/04365032400-p.jpg?ts=1735214960200&w=1056,4350.0,"HIGH-WAIST - WIDE-LEG - FULL LENGTH

High-waist jeans with a five-pocket design. Featuring an extra-long wide-leg design and front asymmetric zip and metal button fastening.","{""product_color"": ""BLUE""}",BLUE
Zara,LINEN DOUBLE-BREASTED WAISTCOAT TOP,https://www.zara.com/in/en/linen-double-breasted-waistcoat-top-p02730722.html,https://static.zara.net/assets/public/7041/405e/d2d44fe19177/62badf79b94f/02730722800-p/02730722800-p.jpg?ts=1743077062384&w=1056,2950.0,"Linen waistcoat top with a round neck, sleeveless design and contrasting button double-breasted fastening.","{""product_color"": ""BLACK""}",BLACK
Zara,LONG STRUCTURED WEAVE CARDIGAN,https://www.zara.com/in/en/long-structured-weave-cardigan-p02134117.html,https://static.zara.net/assets/public/14f7/66c7/412943cd9ae8/b47e363c6b8d/02134117400-p/02134117400-p.jpg?ts=1743519725887&w=1056,7550.0,"Model height: 173 cm | Size: S

Long jacket with a round neck. Long sleeves with shoulder pads. Front flap pockets. Contrast lining. Front fastening with embossed metal buttons.","{""product_color"": ""BLUE""}",BLUE
Zara,ZW COLLECTION POPLIN SHIRT,https://www.zara.com/in/en/zw-collection-poplin-shirt-p03174600.html,https://static.zara.net/stdstatic/6.63.0/images/transparent-background.png,4950.0,"Model height: 178 cm | Size: S

ZARA WOMAN COLLECTION

Cotton shirt. Lapel collar and short sleeves. Asymmetric hem. Button-up front.","{""product_color"": ""WHITE""}",WHITE
Zara,CROPPED SHIRT WITH POCKETS,https://www.zara.com/in/en/cropped-shirt-with-pockets-p02865784.html,https://static.zara.net/assets/public/1e43/2434/a5fc438e9304/c88a0bf3ddc9/02865784434-p/02865784434-p.jpg?ts=1743155074295&w=1056,2950.0,"Model height: 176 cm | Size: S

Shirt made with 20% linen. Lapel collar and long sleeves with cuffs. Chest patch pockets. Front button fastening.","{""product_color"": ""LIGHT INDIGO""}",LIGHT INDIGO
Zara,POLKA DOT BUCKET HAT,https://www.zara.com/in/en/polka-dot-bucket-hat-p03920137.html,https://static.zara.net/assets/public/919a/5d69/a58e4e86bf0a/6c090b3b2ba4/03920137712-e1/03920137712-e1.jpg?ts=1743578327864&w=1056,1950.0,Bucket hat made of 100% cotton yarn. Adjustable drawstring with stopper. Matching inner lining. Wide brim with topstitching and frayed edge.,"{""product_color"": ""ECRU""}",ECRU
Zara,ZW COLLECTION SHORT VOLUMINOUS DRESS,https://www.zara.com/in/en/zw-collection-short-voluminous-dress-p03054495.html,https://static.zara.net/assets/public/9f9e/fd7e/eadc4de288a9/a02bb48d38ac/03054495251-p/03054495251-p.jpg?ts=1743507399199&w=1056,8550.0,"Model height: 178 cm | Size: S

ZARA WOMAN COLLECTION

Short V-neck dress with thin straps. Featuring a voluminous ruffle detail on the front and a concealed zip fastening.","{""product_color"": ""OYSTER-WHITE""}",OYSTER-WHITE
Zara,DIAMOND KNIT VEST TOP,https://www.zara.com/in/en/diamond-knit-vest-top-p00234010.html,https://static.zara.net/assets/public/6e4d/3761/1b864ffc98c5/257321f21fd8/00234010615-p/00234010615-p.jpg?ts=1743164948978&w=1056,2350.0,"Model height: 178 cm | Size: S

Knit vest top with a round neck and sleeveless design.","{""product_color"": ""ORANGE""}",ORANGE
Zara,DRAPED LACE DIAMANTÉ SKIRT,https://www.zara.com/in/en/draped-lace-diamante-skirt-p04813339.html,https://static.zara.net/assets/public/5bb5/a836/c80645d6a0ef/8e3ff439b904/04813339942-p/04813339942-p.jpg?ts=1743604210012&w=1056,2950.0,"Model height: 160 cm | Size: S

High-waist midi skirt with an elasticated waistband. Gathered detail. Contrasting diamanté appliqué. Matching lining.","{""product_color"": ""BEIGE-PINK""}",BEIGE-PINK
Zara,ASYMMETRIC SATIN MIDI DRESS,https://www.zara.com/in/en/asymmetric-satin-midi-dress-p03666070.html,https://static.zara.net/assets/public/6244/27b6/f99643d0b0e6/771af88b0755/03666070800-a1/03666070800-a1.jpg?ts=1742397130500&w=1056,3550.0,Asymmetric halter neck camisole dress with a cowl neck and open back.,"{""product_color"": ""BLACK""}",BLACK
Zara,JEANS Z1975 STRAIGHT HIGH WAIST LONG LENGTH,https://www.zara.com/in/en/jeans-z1975-straight-high-waist-long-length-p08228021.html,https://static.zara.net/assets/public/5abd/3009/cc084363a883/877189982571/08228021427-016-p/08228021427-016-p.jpg?ts=1740400236659&w=1056,3550.0,"HIGH WAIST - STRAIGHT - LONG LENGTH - RIGID

High-waist jeans with five pockets. Faded effect. Straight, long leg. Zip fly and button fastening.","{""product_color"": ""MID-BLUE""}",MID-BLUE
Zara,KNIT JACKET WITH STONE BUTTONS,https://www.zara.com/in/en/knit-jacket-with-stone-buttons-p06771057.html,https://static.zara.net/assets/public/6a39/eff0/1213471d89fb/efbbf5ea5635/06771057622-p/06771057622-p.jpg?ts=1742984647312&w=1056,3550.0,Round neck jacket with long sleeves. Front patch pockets. Contrasting stone-shaped button fastening at the front. Ribbed trims.,"{""product_color"": ""PALE PINK""}",PALE PINK
Zara,PACK OF CHARM AND BEAD NECKLACES,https://www.zara.com/in/en/pack-of-charm-and-bead-necklaces-p01856126.html,https://static.zara.net/assets/public/77a4/2846/d77e44a79947/3c230a88f656/01856126330-p/01856126330-p.jpg?ts=1743074948313&w=1056,3550.0,"Model height: 169 cm | Size: S

Pack of three necklaces:

- Metal necklace with various charms. Lobster clasp fastening.
- Beaded necklace with a coloured resin heart pendant. Lobster clasp fastening.
- Colourful beaded necklace with an embossed ceramic sun pendant and various charms. Lobster clasp fastening.","{""product_color"": ""MULTICOLOURED""}",MULTICOLOURED
Zara,ROUND HEM MIDI SKIRT,https://www.zara.com/in/en/round-hem-midi-skirt-p08351024.html,https://static.zara.net/assets/public/2432/24bd/405847be8d90/d404480f9553/08351025756-000-p/08351025756-000-p.jpg?ts=1741355884637&w=1056,2950.0,High-waist skirt with elasticated waistband at the back. Front pockets. Side slits at the hem.,"{""product_color"": ""MID-CAMEL""}",MID-CAMEL
Zara,POLYAMIDE BODYSUIT,https://www.zara.com/in/en/polyamide-bodysuit-p03641353.html,https://static.zara.net/assets/public/04d1/4468/6a1a434495d1/e8678f18e146/03641353717-p/03641353717-p.jpg?ts=1743506794153&w=1056,1950.0,"Model height: 180 cm | Size: S

Knitted bodysuit in a polyamide blend. Round neck and sleeveless. Snap-button fastening at the bottom.","{""product_color"": ""CHOCOLATE""}",CHOCOLATE
Zara,1975 SHORT DENIM JACKET,https://www.zara.com/in/en/1975-short-denim-jacket-p08372064.html,https://static.zara.net/assets/public/1d7a/53ae/5f4a4be4810c/af9d797fff39/08372064707-p/08372064707-p.jpg?ts=1743524718841&w=1056,3550.0,"Model height: 178 cm

Short jacket with a lapel collar and long sleeves with cuffs. Patch pockets on the front. Hem with side slits. Metal button fastening at the front.","{""product_color"": ""CAMEL""}",CAMEL
Zara,SHIRT WITH CUTWORK EMBROIDERY,https://www.zara.com/in/en/shirt-with-cutwork-embroidery-p08741082.html,https://static.zara.net/assets/public/0e80/fe61/80c4402e9900/a2998a97b6bc/08741082250-p/08741082250-p.jpg?ts=1743519777809&w=1056,2950.0,"Model height: 173 cm | Size: S

V-neck shirt with long sleeves and elasticated cuffs. Featuring matching cutwork embroidery. Button fastening at the front.","{""product_color"": ""WHITE""}",WHITE
Zara,PERFORATED EMBROIDERY BLAZER,https://www.zara.com/in/en/perforated-embroidery-blazer-p02684519.html,https://static.zara.net/assets/public/5434/67d4/057943c49804/3f4f31ddb491/02684519251-p/02684519251-p.jpg?ts=1741695925164&w=1056,7550.0,"Model height: 173 cm | Size: S

Long sleeve blazer with a lapel collar and shoulder pads. Featuring front welt pockets, tonal cutwork embroidery and single-button fastening.","{""product_color"": ""OYSTER-WHITE""}",OYSTER-WHITE
Zara,FINE KNIT STRIPED SWEATER,https://www.zara.com/in/en/fine-knit-striped-sweater-p01509005.html,https://static.zara.net/assets/public/3d09/79d0/6f0940ad9072/c60bb692f4f2/01509005080-p/01509005080-p.jpg?ts=1743152194666&w=1056,2350.0,"Model height: 176 cm | Size: S

Plain round neck sweater with long sleeves. Hem with side vents. Ribbed trims.","{""product_color"": ""ECRU / BLUE""}",ECRU / BLUE
Zara,EMBROIDERED POPLIN DRESS,https://www.zara.com/in/en/embroidered-poplin-dress-p00881359.html,https://static.zara.net/assets/public/d2d9/f382/f1754d218da2/a6a488438623/00881359044-p/00881359044-p.jpg?ts=1743500806414&w=1056,4950.0,"Model height: 176 cm | Size: S

Short v-neck dress with adjustable thin straps. Featuring in-seam side pockets, honeycomb stretch fabric on the back, a lining and an invisible side zip fastening.","{""product_color"": ""BLUE/WHITE""}",BLUE/WHITE
Zara,KNIT VEST TOP,https://www.zara.com/in/en/knit-vest-top-p06771062.html,https://static.zara.net/assets/public/806a/f537/66d140ceb414/e523691fbfc4/06771062620-p/06771062620-p.jpg?ts=1742984647549&w=1056,2950.0,Plain knit top with a round neck and sleeveless design. Ribbed trims. Gold button fastening at the front.,"{""product_color"": ""PINK""}",PINK
Zara,TIE-UP POPLIN TOP,https://www.zara.com/in/en/tie-up-poplin-top-p03010205.html,https://static.zara.net/assets/public/0a02/73eb/294046b9b18d/5cfe7d1a7979/03010205250-p/03010205250-p.jpg?ts=1743090481746&w=1056,2550.0,"Model height: 169 cm | Size: S

Top with a straight neckline and adjustable thin straps. Featuring a tie-up opening at the chest, smocked elasticated fabric and ruffled trims.","{""product_color"": ""WHITE""}",WHITE
Zara,©SPICE GIRLS PRINT T-SHIRT,https://www.zara.com/in/en/-spice-girls-print-t-shirt-p01277355.html,https://static.zara.net/assets/public/cbaa/1483/508a481080dd/637d06caf3b5/01277355250-p/01277355250-p.jpg?ts=1743167676325&w=1056,2350.0,"Model height: 178 cm | Size: S

T-shirt made of 100% cotton. Round neck and short sleeves. Text and print detail ©2025 Spice Girls.","{""product_color"": ""WHITE""}",WHITE
Zara,HIGH-WAIST Z1975 PAPERBAG DENIM BERMUDA SHORTS,https://www.zara.com/in/en/high-waist-z1975-paperbag-denim-bermuda-shorts-p08228028.html,https://static.zara.net/assets/public/57fa/366b/00534ad08e34/e0974004eb2d/08741082250-000-p/08741082250-000-p.jpg?ts=1743521642492&w=1056,2550.0,High-waist paperbag Bermuda shorts with belt loops. Side pockets and patch pockets on the back. Contrasting belt with metal buckle. Zip fly and button fastening.,"{""product_color"": ""MID-BLUE""}",MID-BLUE
Zara,ZW COLLECTION 100% LINEN MIDI SKIRT,https://www.zara.com/in/en/zw-collection-100-linen-midi-skirt-p02548104.html,https://static.zara.net/assets/public/1010/f18a/b48449eb9b62/bc06a9b259c4/02548104712-p/02548104712-p.jpg?ts=1743438467785&w=1056,7550.0,"Model height: 180 cm | Size: S

ZARA WOMAN COLLECTION

Mid-waist midi skirt made of 100% linen yarn. Featuring a frayed hem and A-line finish. Concealed zip fastening.","{""product_color"": ""ECRU""}",ECRU
